"id","title","text","subject","date"
"730","Meamuk-Amukan, Tradisi Perang Api Sebelum Nyepi di Buleleng","Tradisi meamuk-amukan digelar di Desa Adat Padangbulia, Buleleng, Bali, Selasa (21/3). Tradisi ini biasanya digelar tepat sehari menjelang Hari Raya Nyepi.","DETIKTRAVEL","22-Mar-2023"
"731","Situasi Terkini Pelabuhan Merak di Libur Nyepi","Di libur Hari Raya Nyepi dan cuti bersama, Pelabuhan Merak terpantau normal. Tak ada antrean panjang kendaraan yang ingin menyeberang ke Pelabuhan Bakauheni.","DETIKNEWS","22-Mar-2023"
"732","Melihat Pawai Ogoh-ogoh di Lereng Gunung Semeru","Pawai ogoh-ogoh digelar di Senduro, Lumajang, Selasa (21/3) malam. Sebanyak 17 ogoh-ogoh diarak keliling dengan iringan musik baleganjur.","DETIKTRAVEL","22-Mar-2023"
"733","Dinar Candy Andalkan Gaji dari Nge-DJ untuk Ajak Keluarga Umrah","Jelang Ramadan, Dinar Candy boyong keluarga untuk menjalani ibadah umrah. Dinar mengaku tak perlu menabung lama karena memiliki bayaran mahal sebagai disjoki.","DETIKHOT","22-Mar-2023"
"734","Penjualan HP Premium di RI Tahun 2022 Naik 21 Persen","Counterpoint mencatat terjadi kenaikan penjualan handphone premium di Indonesia sebanyak 21 persen pada 2022. Penjualan didominasi oleh Apple dan Samsung.","DETIKINET","22-Mar-2023"
"735","Ungkapan Armand Maulana yang Lagi-lagi Puasa Nggak Bareng Anak","Armand Maulana mengaku kesepian tak bisa menjalani Ramadan bersama anaknya. Ia menceritakan kegiatan istrinya, Dewi Gita, yang kini memelihara kucing di rumah.","DETIKHOT","22-Mar-2023"
"736","4 Benda Sehari-hari yang Ternyata Ditemukan oleh Ilmuwan Muslim","Sejarah mencatat, banyak penemuan ilmuwan muslim yang sangat berjasa untuk perkembangan ilmu pengetahuan dan kehidupan sehari-hari. Berikut empat di antaranya.","DETIKINET","22-Mar-2023"
"737","Seputar Kabar Nikah-Cerai Alshad Ahmad dan Nissa Asyifa","Alshad Ahmad ramai dibicarakan di media sosial. Ia disebut menikah siri dengan Nissa Asyifa pada 30 September 2022 saat Nissa Asyifa tengah hamil 8 bulan.","DETIKHOT","22-Mar-2023"
"738","Marshel Widianto yang Kurang Tidur Namun Tetap Semangat Urus Anak","Marshel Widianto baru saja dikaruniai anak pertama. Walau mengaku kurang tidur karena membantu mengurus sang anak, namun sang komedian tetap semangat.","DETIKHOT","21-Mar-2023"
"739","Pencapaian 'Shazam! Fury of the Gods' Menurun Dibanding Film Pertamanya","'Shazam! Fury of the Gods' memuncaki box office di penayangan perdananya di bioskop. Namun film ini menurun dibandingkan film pertamanya.","DETIKHOT","21-Mar-2023"
"740","Isi Surat Terbuka Karyawan Google untuk Sundar Pichai","Sejumlah karyawan Google membuat surat terbuka ditujukan kepada Sundar Pichai. Isinya terkait permintaan penanganan PHK kepada 12 ribu orang karyawan Google.","DETIKINET","21-Mar-2023"
"741","Pernyataan Jokowi Terkait Keberhasilan RI Tangani Covid","Presiden Jokowi menyampaikan bahwa Indonesia menjadi salah satu negara yang berhasil menangani Covid-19. Hal itu menuai pujian dari WHO hingga Johns Hopkins.","DETIKNEWS","21-Mar-2023"
"742","Yama Carlos Pastikan Hadir di Sidang Cerai Perdananya","Yama Carlos akan menjalani sidang cerai pada 30 Maret mendatang di Pengadilan Negeri (PN) Tangerang. Dia pun pastikan bakal hadir dalam sidang perdananya itu.","DETIKHOT","20-Mar-2023"
"743","Abidzar Berencana Ziarah ke Makam Ustaz Jefri Al Buchori","Menjelang Ramadan, Abidzar Al Ghifari mengaku belum sempat ziarah ke makam ayahnya, ustaz Jefri Al Buchori. Ia pun berencana untuk ke sana secepatnya.","DETIKHOT","20-Mar-2023"
"744","Reaksi Abidzar Disebut Berpenampilan Seleboran Sebagai Anak Ustaz","Abidzar Al Ghifari menanggapi komentar netizen yang menyebutnya berpenampilan selebor sebagai anak mendiang Ustaz Jefri Al Buchori. Begini kata Abidzar!","DETIKHOT","20-Mar-2023"
"745","Digugat Cerai, Yama Carlos Merasa Istrinya Playing Victim","Yama Carlos digugat cerai oleh istrinya, Arfita Dwi Putri, pada 22 Februari lalu melalui WhatsApp. Ia tak menyangka bakal digugat karena merasa tak ada masalah.","DETIKHOT","20-Mar-2023"
"746","Julie Estelle Pamer Baby Bump, Umumkan Hamil Anak Pertama","Julie Estelle membagikan kabar bahagia. Ia mengunggah foto memamerkan baby bump sekaligus mengumumkan kehamilan anak pertamanya dengan David Tjiptobiantoro.","DETIKHOT","20-Mar-2023"
"747","Lee Je Hoon Ngaku Terbebani Main di 'Taxi Driver 2'","Lee Je Hoon merasa terbebani ketika diminta kembali memerankan Kim Do Gi di 'Taxi Driver 2'. Ia mengaku takut tak bisa memenuhi ekspektasi pasar.","DETIKHOT","20-Mar-2023"
"748","Ucapan Terima Kasih Cesen Eks JKT48 ke Celine Evangelista","Celine Evangelista memberikan selamat atas kelahiran anak pertama Marshel Widianto dengan Cesen Eks JKT48. Istri Marshel itu pun berterima kasih kepada Celine.","DETIKHOT","20-Mar-2023"
"749","Hyun Bin dan Son Ye Jin Diterpa Isu Cerai","Hyun Bin dan Son Ye Jin diterpa isu cerai. Agensi VAST Entertainment pun langsung membantah kabar tersebut.","DETIKHOT","20-Mar-2023"
"750","Lee Je Hoon Kaget Diminta Akting Tanpa Baju di 'Taxi Driver 2'","Lee Je Hoon berbagi pengalamannya bermain di serial 'Taxi Driver 2'. Pemeran Kim Do Gi itu mengaku kaget saat diminta harus beradegan tanpa busana.","DETIKHOT","20-Mar-2023"
"751","Ray Viera Laxmana Ngaku Jadi Penipu Tiket Konser Arctic Monkeys di Jakarta","Ray Viera Laxmana mengaku kalau dirinya telah melakukan penipuan tiket konser Arctic Monkeys di Jakarta. Melalui cuitan Twitter, ia siap ganti rugi.","DETIKHOT","18-Mar-2023"
"752","Mantan Bos Bicara soal Kasus Penipuan Selebgram Ajudan Pribadi","Mantan bos turut prihatin atas kasus dugaan penipuan yang menimpa selebgram Ajudan Pribadi. Ia tak menyangka Ajudan Pribadi melakukan hal tersebut.","DETIKHOT","18-Mar-2023"
"753","Antusias Pecinta Metal di Hammersonic Festival 2023","Hammersonic Festival 2023 hari pertama siap digelar di Carnaval, Ancol, Jakarta. Semua pecinta musik Metal beratribut hitam pun siap bersenang-senang.","DETIKHOT","18-Mar-2023"
"754","Hotman Paris Ternyata Pernah Ingin Bunuh Diri Karena Frustasi","Hotman Paris dikenal sebagai pengacara hebat. Namun siapa sangka, dibalik kesuksesannya itu Hotman sempat terpikirkan untuk bunuh diri karena frustasi.","DETIKHOT","18-Mar-2023"
"755","Antusias Fans Jelang Konser TREASURE di Jakarta","Konser TREASURE bertajuk HELLO IN JAKARTA hari pertama siap digelar pada Sabtu (18/3) di ICE BSD. Para fans tak sabar untuk seru-seruan bareng Choi Hyun Suk cs.","DETIKHOT","18-Mar-2023"
"756","Ratusan Personel Keamanan Dikerahkan untuk Konser TREASURE","2023 TREASURE TOUR [HELLO] IN JAKARTA akan digelar Sabtu (18/3), dan Minggu (19/3). Pihak Mecimapro, menyebut telah menyiagakan ratusan personel keamanan.","DETIKHOT","18-Mar-2023"
"757","Curhat Aurelie Moeremans Idap Tumor Colli","Aurelie Moeremans curhat di Instagram kalau dirinya mengidap tumor Colli. Ia mengaku sudah 3 bulan lebih belum sembuh.","DETIKHOT","17-Mar-2023"
"758","Samsung Galaxy A34 5G, Spesifikasi Meningkat tapi Harga Lebih Murah","Samsung Galaxy A34 5G dipoles dengan spesifikasi meningkat dari pendahulunya. Meski begitu, harganya masih terbilang lebih murah.","DETIKINET","17-Mar-2023"
"759","Lee Do Hyun Bicara soal 'The Glory' dan Kemistri dengan Song Hye Kyo","Lee Do Hyun berperan sebagai Joo Yeo Jeong di 'The Glory'. Ia pun bicara mengenai drama yang tayang di Netflix itu dan juga kemistrinya bersama Song Hye Kyo.","DETIKHOT","17-Mar-2023"
"760","Presenter Jevier Justin Bakal Bawa Anaknya Berobat ke Amerika","Presenter Jevier Justin akan membawa anaknya, Shannuel Favory Justin, untuk menjalani operasi perut di Amerika Serikat karena mengidap cerebral atrophy.","DETIKHOT","17-Mar-2023"
"761","Vebby Palwinta dan Razi Masih Ingin Punya Anak Lagi","Vebby Palwinta dan Razi mengaku masih ingin punya anak lagi usai dikaruniai dua orang anak. Namun mereka ingin ada jeda waktu agar fokus merawat kedua anaknya.","DETIKHOT","17-Mar-2023"
"762","Kata Oki Setiana Dewi soal Rumah Ria Ricis Sempat Kemasukan Ular","Belum lama ini, rumah Ria Ricis sempat kemasukan ular. Menanggapi hal tersebut, ini kata kakak Ricis, Oki Setiana Dewi.","DETIKHOT","17-Mar-2023"
"763","Song Hye Kyo dan Han So Hee Dikabarkan Akan Main Drakor Bareng","Song Hye Kyo kabarnya akan bermain di drama korea bergenre thriller. Di drama terbarunya tersebut, Song Hye Kyo akan beradu peran dengan Han So Hee.","DETIKHOT","17-Mar-2023"
"764","Cerita Ria Ricis soal Anaknya Sudah Bisa Salto","Ria Ricis menceritakan tumbuh kembang Cut Raifa Aramoana. Ricis menyebut Moana sudah bisa melakukan gerakan salto yang diajarkan gurunya di sekolah.","DETIKHOT","17-Mar-2023"
"765","Daftar Negara yang Blokir TikTok dan Alasannya","Kepopuleran TikTok ternyata membuat beberapa negara khawatir. Dan sejumlah negara ini pun memutuskan untuk memblokir TikTok demi keamanan dan privasi","DETIKINET","17-Mar-2023"
"766","Keunggulan Setelan Luar Angkasa Terbaru untuk Astronaut NASA","Setelan luar angkasa terbaru astronaut NASA dirilis. Meski dalam bentuk prototipe, namun kostum tersebut sudah ditampilkan ke hadapan publik pada Rabu (15/3).","DETIKINET","17-Mar-2023"
"767","Kepergian Nani Wijaya Sang Golden Girl Indonesia","Nani Wijaya meninggal dunia pada Kamis (16/3). Sang Golden Girls Indonesia tutup usia di umur 78 tahun.","DETIKHOT","17-Mar-2023"
"768","Papa Gabor, Ayah Mendiang Laura Anna Meninggal Dunia","Kabar duka datang dari keluarga mendiang Laura Anna. Sang ayah, Edelenyi Gabor dikabarkan meninggal dunia pada Kamis (16/3).","DETIKHOT","16-Mar-2023"
"769","Nomo Koeswoyo Dalam Kenangan Ariyo Wahab","Musisi Ariyo Wahab mengenang karya-karya almarhum Nomo Koeswoyo 'Koes Bersaudara'. Ariyo menilai karya almarhum sangat berkualitas di dunia musik.","DETIKHOT","16-Mar-2023"
"770","Nyanyikan 'Andaikan Kau Datang', Ruth Sahanaya Kenang Nomo Koeswoyo","Ruth Sahanaya mengenang Nomo Koeswoyo saat dirinya menyanyikan lagu 'Andaikan Kau Datang'. Ia mengaku gaya dirinya menyanyikan lagu itu disukai oleh almarhum.","DETIKHOT","16-Mar-2023"
"771","Kata Samsung Usai Dituding Palsukan Foto Bulan","Samsung akhirnya buka suara usai dituding memalsukan foto bulan yang diambil dengan 100X Space Zoom di ponsel flagship-nya. Berikut penjelasannya...","DETIKINET","16-Mar-2023"
"772","Keluarga Sebut Nomo Koeswoyo Meninggal dalam Keadaan Senyum","Sari Koeswoyo mengungkapkan kronologi kepergian Nomo Koeswoyo. Wajah almarhum Nomo disebut dalam keadaan tersenyum saat menghembuskan napas terakhir.","DETIKHOT","16-Mar-2023"
"773","Nani Wijaya Dikenal Sebagai Sosok Ibu yang Agamis","Nani Wijaya meninggal di usia 78 tahun. Isak tangis para keluarga dan kerabat mengiringi prosesi pemakaman sosok yang dikenal agamis tersebut.","DETIKHOT","16-Mar-2023"
"774","Sang Anak Ungkap Kondisi Nani Wijaya Sebelum Tutup Usia","Nani Wijaya menghembuskan napas terakhirnya di usia 78 tahun. Anak Nani Wijaya mengungkap kondisi mendiang ibunya menjelang tutup usia.","DETIKHOT","16-Mar-2023"
"775","Tiket Konser Suga 'BTS' di Jakarta Bisa Dibeli 27-28 Maret","iMe Indonesia mengumumkan jadwal penjualan tiket konser Suga 'BTS' di Jakarta. Penjualan tiket akan dilakukan 2 hari yaitu tanggal 27 Maret dan 28 Maret.","DETIKHOT","16-Mar-2023"
"776","Bang Si Hyuk Soal Masa Depan BTS","Bang Si Hyuk bicara soal masa depan BTS setelah menjalani wajib militer. Menurutnya, BTS diharapkan dapat melanjutkan kegiatan grup tahun 2025.","DETIKHOT","16-Mar-2023"
"777","Meta Setop Dukungan NFT untuk Instagram dan Facebook","Meta tampaknya menyerah dengan pengembangan NFT. Hal ini berkaitan dengan langkah Meta menghentikan dukungan NFT pada anak perusahaannya, Instagram dan Facebook","DETIKINET","16-Mar-2023"
"778","Musisi Legendaris Nomo Koeswoyo Meninggal Dunia","Musisi Legendaris Nomo Koeswoyo meninggal dunia di RS Harapan Kota Magelang. Kabar duka itu disampaikan pihak keluarga melalui Instagram.","DETIKHOT","15-Mar-2023"
"779","Kim Seon Ho Bakal Gelar Fanmeeting di Jakarta","Kim Seon Ho akan ke Jakarta dalam waktu dekat. Ia bakal menggelar fanmeeting di Tennis Indoor Senayan pada 3 Juni mendatang.","DETIKHOT","13-Mar-2023"
"780","Momen Pertemuan Indra Bekti dan Kedua Anaknya Sebelum Sidang Cerai","Indra Bekti dan Aldila Jelita sempat bertemu dengan kedua anak mereka. Aldila menyebut kedua anaknya telah tahu bahwa dirinya akan bercerai dengan Indra Bekti.","DETIKHOT","13-Mar-2023"
"781","Konsumsi Pil KB Salah Satu Penyebab Hailey Bieber Alami Stroke Ringan","Hailey Bieber ungkap penyebab dirinya menderita TIA (Transient Ischemic Attack) atau stroke ringan. Salah satunya penyebabnya karena ia mengonsumsi pil KB","DETIKHOT","13-Mar-2023"
"782","Pesona Lady Gaga Tampil Tanpa Makeup di Panggung Oscar","Lady Gaga tampil beda saat bernyanyi di panggung Oscar 2023. Bukan busana glamour, tetapi ia mengenakan ripped jeans bahkan membiarkan wajahnya tanpa makeup.","DETIKHOT","13-Mar-2023"
"783","Sutradara 'The Glory' Bantah Jadi Pelaku Bully","Sutradara serial Netflix 'The Glory', Ahn Gil-ho, dituduh menjadi pelaku bullying semasa sekolah. Tuduhan itu pun lantas dibantah oleh Gil-ho.","DETIKHOT","13-Mar-2023"
"784","Irish Bella Kunjungi Ammar Zoni di Tahanan Polres Metro Jaksel","Irish Bella menyambagi Polres Metro Jakarta Selatan, Senin (13/3). Dirinya diketahui menjenguk suaminya, Ammar Zoni, yang ditahan atas kasus narkoba.","DETIKHOT","13-Mar-2023"
"785","Aldila Jelita Sedih Sidang Cerai Perdana Tepat di Hari Ultah","Aldila Jelita mengaku sedih di hari ulang tahunnya harus jalani sidang cerai dengan Indra Bekti. Bekti pun disebut sudah sampaikan doa di hari ulang tahunnya.","DETIKHOT","13-Mar-2023"
"786","Viral Aksi Lady Gaga Bantu Fotografer Oscar yang Terjatuh","Aksi Lady Gaga berlari membantu fotografer Oscar 2023 yang terjatuh di sampingnya viral di media sosial. Netizen pun memuji kepedulian sang bintang tersebut.","DETIKHOT","13-Mar-2023"
"787","Kronologi Versi Sutradara The Glory soal Tudingan Bullying","Sutradara The Glory, Ahn Gil Ho, terseret tudingan bullying saat sekolah. Sempat membantah, kini Gil Ho justru merilis permintaan maaf terkait insiden tersebut.","DETIKHOT","13-Mar-2023"
"788","Sidang Mediasi Cerai Indra Bekti-Aldila Jelita Dinyatakan Gagal","Indra Bekti dan Aldila Jelita jalani sidang cerai perdana di PA Jakarta Selatan, Senin (13/3). Bekti nampak absen dan hanya diwakili kuasa hukumnya.","DETIKHOT","13-Mar-2023"
"789","Jimmy Kimmel Sindir Aksi Will Smith di Panggung Oscar 2023","Tragedi Will Smith menampar Chris Rock dijadikan bahan candaan di Oscar 2023. Hal itu dilakukan oleh Jimmy Kimmel selaku host Oscar 2023.","DETIKHOT","13-Mar-2023"
"790","Kemenangan Besar Everything Everywhere All at Once di Oscar 2023","Oscar 2023 telah usai digelar. Film Everything Everywhere All at Once berhasil memboyong tujuh penghargaan. Berikut daftar lengkap pemenang Oscar 2023.","DETIKHOT","13-Mar-2023"
"791","Michelle Yeoh Menang Aktris Terbaik Oscar 2023: Ini untuk Ibuku!","Michelle Yeoh menjadi wanita Asia pertama yang berhasil menang Best Actress di ajang Oscar 2023. Michelle pun mempersembahkan kemenangannya untuk sang ibu.","DETIKHOT","13-Mar-2023"
"792","Brendan Fraser Best Actor Oscar 2023: Jadi Ini Multiverse!","Aktor Brendan Fraser memenangkan piala Best Actor di Oscar 2023. Sang aktor pun menangis saat memberikan pidatonya di panggung Oscar.","DETIKHOT","13-Mar-2023"
"793","'Naatu Naatu' dari Film 'RRR' Menang Best Original Song Oscar 2023","Lagu 'Naatu Naatu' dari film 'RRR' memenangkan Best Original Song Oscar 2023. M.M Keervaani dan Chandrabose persembahkan kemenangannya untuk rakyat India.","DETIKHOT","13-Mar-2023"
"794","Penampilan Emosional Rihanna Nyanyikan 'Lift Me Up' di Oscar","Rihanna menyanyikan lagu 'Lift Me Up' di panggung Oscar 2023. Penampilannya tampak megah dan emosional sehingga disambut standing ovation.","DETIKHOT","13-Mar-2023"
"795","Avatar: The Way of Water Jadi Best Visual Effects Oscar","Avatar: The Way of Water, meraih Best Visual Effects di Oscar 2023. Pencapaian ini sama seperti film originalnya, Avatar, yang dirilis pada 2009.","DETIKHOT","13-Mar-2023"
"796","Kejutan! Lady Gaga Tampil Memukau di Oscar 2023","Lady Gaga akhirnya hadir di Oscar 2023, setelah sebelumnya dikonfirmasi absen. Ia juga jadi tampil membawakan lagu 'Hold My Hand' di panggung Oscar.","DETIKHOT","13-Mar-2023"
"797","'Pinnochio' Sabet Best Animated Feature Film di Oscar 2023","Guillermo del Toro memenangkan penghargaan di Oscar 2023 lewat film 'Pinocchio'. Karya itu menjadi film fitur animasi terbaik.","DETIKHOT","13-Mar-2023"
"798","All Quiet on the Western Front Sabet Best International Feature Film Oscar","Kategori Best International Feature Film di Oscar 2023 disabet oleh All Quiet on the Western Front. Film ini juga sudah mengantongi satu Best Cinematography.","DETIKHOT","13-Mar-2023"
"799","Ke Huy Quan: Ibu, Aku Baru Saja Menang Oscar!","Ke Huy Quan memenangkan 'Best Supporting Actor' di Oscar 2023. Sambil menangis, ia meneriakkan kemenangannya untuk sang ibu yang sedang menonton di rumah.","DETIKHOT","13-Mar-2023"
"800","Black Panther: Wakanda Forever Menang Best Costume Oscar 2023","Black Panther: Wakanda Forever sabet Best Costume di Oscar 2023. Ruth Carter mempersembahkan kemenangannya untuk sang ibu dan Chadwick Boseman.","DETIKHOT","13-Mar-2023"
"801","Ekspresi Bahagia Jamie Lee Curtis Menang Piala Oscar Pertama","Piala Best Supporting Actress #Oscar95 diberikan kepada Jamie Lee Curtis. Ini merupakan nominasi dan piala Oscar pertamanya setelah 45 tahun berkarier.","DETIKHOT","13-Mar-2023"
"802","Rihanna Pamer Perut Hamil di Oscar 2023","Rihanna memamerkan perut hamilnya di gelaran Oscar 2023. Ia tampil memukau dengan outfit bergaya dominatrix hitam.","DETIKHOT","13-Mar-2023"
"803","Gaya 'Little Mermaid'-Fan Bingbing di Karpet Oscar yang Tak Lagi Merah","Oscar 2023 digelar di Los Angeles pada Minggu (12/3) atau Senin (13/3) waktu Indonesia. Berikut penampilan para bintang di red carpet Oscar.","DETIKHOT","13-Mar-2023"
"804","Spek PC yang Cocok untuk Game 'The Last of Us Part I'","Setelah di PlayStation, game 'The Last of Us Part I' akan hadir dalam versi PC. Berikut spesifikasi PC yang dibutuhkan untuk menopang game besutan Naughty Dog.","DETIKINET","13-Mar-2023"
"805","Adelia Pasha Kebanjiran Job Jelang Ramadan","Adelia Pasha mulai kebanjiran job jelang Ramadan. Ia mengaku banyak tawaran menjadi model salah satunya di acara Indonesia Hijab Week.","DETIKHOT","12-Mar-2023"
"806","Putus dengan Frislly, Jordi Onsu Tak Mau Pusing soal Jodoh","Jordi Onsu tak mau ambil pusing soal jodoh setelah putus dengan Frislly Herlind. Ia pun masih menikmati kesendiriannya.","DETIKHOT","11-Mar-2023"
"807","Ivan Gunawan Bakal ke Uganda Lihat Masjid yang Dibangunnya","Ivan Gunawan menceritakan awal mula membangun masjid di Uganda. Ia pun akan terbang ke Uganda untuk melihat masjid tersebut.","DETIKHOT","11-Mar-2023"
"808","Karyawan SM Entertainment Alami Diskriminasi dari Perusahaan","Sejumlah karyawan SM Entertainment mengaku mendapat diskriminasi dari perusahaan karena dituding mendukung Lee Soo Man.","DETIKHOT","11-Mar-2023"
"809","Kemenkes Komentari Sentilan Kiky Saputri Terkait Faskes Indonesia","Kiky Saputri sempat membuat heboh karena curhatannya soal beda pelayanan kesehatan di dalam dan luar negeri. Kemenkes pun turut berkomentar terkait hal itu.","DETIKHEALTH","11-Mar-2023"
