"id","title","text","subject","date"
"646","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"647","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"648","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"649","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"650","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"651","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"652","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"653","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"654","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"655","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"656","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"657","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"658","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"659","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"660","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"661","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"662","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"663","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"664","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"665","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"666","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"667","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"668","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"669","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"670","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"671","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"672","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"673","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"674","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"675","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"676","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"677","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"678","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"679","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"680","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"681","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"682","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"683","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"684","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"685","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"686","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"687","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"688","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"689","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"690","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"691","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"692","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"693","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"694","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"695","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"696","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"697","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"698","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"699","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"700","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"701","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"702","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"703","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"704","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"705","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"706","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"707","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"708","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"709","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"710","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"711","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"712","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"713","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"714","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"715","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"716","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"717","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"718","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"719","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"720","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"721","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
"722","Ibu Hamil Dilarang  Nonton Gerhana karena Bahaya, Benarkah?","Saat gerhana matahari, ibu hamil dilarang keluar rumah dan melihat gerhana karena berbahaya bagi janin yang dikandungnya. Mitos atau fakta?","DETIKNEWS","22-Jan-2016"
"723","Isu Ledakan Lain Selain di Thamrin Hoax","Ada kabar usai ledakan di Thamrin terjadi juga ledakan di sejumlah wilayah di Jakarta. Isu ini dipastikan hoax.","DETIKNEWS","14-Jan-2016"
"724","Putri Pertama Lahir, Mark Zuckerberg Bagi-bagi Uang ke Pengguna Facebook?","CEO Facebook Mark Zuckerberg akan memberikan USD 45 miliar saham Facebook untuk amal dan memberikan 10% di antaranya untuk pengguna Facebook. Benarkah?","DETIKNEWS","30-Dec-2015"
"725","Benarkah Apel Impor Tercemar Bakteri Mematikan?","Apel Granny Smith dan Gala import yang biasa dikonsumsi konsumen di Indonesia dikabarkan mengandung bakteri mematikan Listeria monocytogenes. Hoax atau fakta?","DETIKNEWS","28-Dec-2015"
"726","Gunung Bromo Meletus, Apa Benar?","Beredar foto Gunung Bromo mengeluarkan lelehan lahar dan pijaran api dari kawah di media sosial (medsos). Benarkah?","DETIKNEWS","16-Dec-2015"
"727","Dokumen BNN Soal Razia Tempat Hiburan Malam, Asli Apa Palsu?","Dokumen BNN soal daftar tempat hiburan malam di Jakarta yang akan dirazia beredar di masyarakat. Asli atau palsu?","DETIKNEWS","26-Nov-2015"
"728","Benarkah Sesuap Lele Mengandung 3.000 Sel Kanker?","Di jejaring sosial, banyak beredar informasi yang menyebut lele sebagai ikan paling jorok. Dalam sesuap daging ikan lele, terkandung 3.000 sel kanker.","DETIKNEWS","23-Oct-2015"
"729","Loket Tiket Konser Bon Jovi di GBK Dibakar Hoax","Loket tiket konser Bon Jovi di gate 8 dikabarkan dibakar massa yang kesal karena tak diizinkan masuk ke area Stadion Gelora Bung Karno. Hoax atau fakta?","DETIKNEWS","11-Sep-2015"
"730","Dampak Badai Siklon Tropis Samudera Hindia Sampai ke Indonesia","Beredar informasi pesan berantai yang mengatasnamakan BMKG tentang dampak dinamo siklon tropis Samudera Hindia  di Indonesia. Benarkah?","DETIKNEWS","26-Jan-2016"
